BTCUSDT,ETHUSDT,date
55728.93,1704.54,2021-03-27
55700.06,1705.0,2021-03-27
55776.87,1707.7,2021-03-27
55865.28,1707.2,2021-03-27
55686.24,1702.88,2021-03-27
55834.05,1706.34,2021-03-27
55784.33,1703.44,2021-03-27
55717.45,1702.01,2021-03-27
55786.57,1704.76,2021-03-27
55819.97,1706.79,2021-03-27
55789.65,1705.23,2021-03-27
55763.06,1703.7,2021-03-27
55765.01,1704.16,2021-03-27
55760.01,1703.13,2021-03-27
55785.08,1703.83,2021-03-27
55837.0,1705.72,2021-03-27
55870.39,1705.62,2021-03-27
55857.0,1705.72,2021-03-27
55792.14,1705.63,2021-03-27
55792.0,1706.22,2021-03-27
55828.84,1716.39,2021-03-27
55809.27,1715.83,2021-03-27
55863.4,1715.45,2021-03-27
55852.84,1713.46,2021-03-27
55858.74,1717.52,2021-03-27
55847.43,1722.8,2021-03-27
55777.01,1721.65,2021-03-27
55759.61,1718.66,2021-03-27
55731.28,1717.01,2021-03-27
55780.0,1719.83,2021-03-27
55778.82,1719.47,2021-03-27
55870.18,1720.44,2021-03-27
55902.02,1722.22,2021-03-27
56000.0,1723.61,2021-03-27
56354.9,1726.31,2021-03-27
56486.7,1728.69,2021-03-27
56433.17,1728.27,2021-03-27
56449.98,1726.91,2021-03-27
56373.59,1722.91,2021-03-27
56302.03,1720.48,2021-03-27
56285.49,1720.0,2021-03-27
56239.01,1717.02,2021-03-27
56107.3,1715.83,2021-03-27
56164.74,1718.75,2021-03-27
56242.45,1720.8,2021-03-27
56212.01,1722.23,2021-03-27
56298.83,1722.66,2021-03-27
56275.18,1721.19,2021-03-27
56370.94,1723.59,2021-03-27
56184.12,1719.01,2021-03-27
56257.38,1721.37,2021-03-27
56168.33,1720.51,2021-03-27
56060.71,1719.23,2021-03-27
56040.81,1719.23,2021-03-27
56125.01,1721.45,2021-03-27
56109.01,1720.01,2021-03-27
56067.0,1717.25,2021-03-27
56002.94,1716.92,2021-03-27
55851.35,1713.62,2021-03-27
55933.05,1716.08,2021-03-27
55817.14,1712.63,2021-03-27
55932.67,1714.69,2021-03-28
55741.87,1706.66,2021-03-28
55853.42,1710.41,2021-03-28
55834.2,1710.65,2021-03-28
55675.05,1705.47,2021-03-28
55728.76,1707.25,2021-03-28
55603.32,1702.08,2021-03-28
55810.01,1707.84,2021-03-28
55684.94,1705.06,2021-03-28
55831.42,1709.29,2021-03-28
55920.05,1709.94,2021-03-28
56020.28,1709.55,2021-03-28
56043.92,1711.76,2021-03-28
55909.13,1708.62,2021-03-28
55896.42,1708.38,2021-03-28
55872.91,1708.49,2021-03-28
55948.02,1709.96,2021-03-28
55975.6,1708.72,2021-03-28
55998.6,1710.13,2021-03-28
56085.2,1712.66,2021-03-28
56072.85,1710.94,2021-03-28
56102.66,1711.86,2021-03-28
56042.37,1710.13,2021-03-28
56068.69,1711.55,2021-03-28
56057.74,1710.77,2021-03-28
56045.71,1711.55,2021-03-28
55970.91,1710.57,2021-03-28
55963.94,1710.89,2021-03-28
55863.62,1707.34,2021-03-28
55778.69,1705.92,2021-03-28
55830.0,1708.25,2021-03-28
55836.09,1709.27,2021-03-28
55889.68,1711.68,2021-03-28
55814.27,1708.84,2021-03-28
55923.97,1711.64,2021-03-28
55804.92,1707.34,2021-03-28
55882.54,1709.82,2021-03-28
55859.04,1710.15,2021-03-28
55841.19,1709.1,2021-03-28
56000.43,1712.86,2021-03-28
55971.6,1711.55,2021-03-28
55905.65,1709.24,2021-03-28
55898.47,1709.05,2021-03-28
55920.39,1708.5,2021-03-28
55927.0,1707.92,2021-03-28
56098.01,1711.54,2021-03-28
56051.75,1711.57,2021-03-28
56052.05,1710.97,2021-03-28
56149.99,1709.86,2021-03-28
56226.43,1712.81,2021-03-28
56182.73,1712.54,2021-03-28
56215.85,1714.1,2021-03-28
56346.8,1717.13,2021-03-28
56361.9,1717.03,2021-03-28
56421.72,1718.96,2021-03-28
56256.01,1717.16,2021-03-28
56210.97,1715.0,2021-03-28
56191.86,1716.6,2021-03-28
56231.32,1717.54,2021-03-28
56272.49,1718.48,2021-03-28
56220.17,1716.9,2021-03-28
56164.04,1716.66,2021-03-28
56164.84,1716.87,2021-03-28
56162.67,1716.3,2021-03-28
56319.99,1721.79,2021-03-28
56330.77,1720.45,2021-03-28
56244.87,1719.11,2021-03-28
56280.01,1720.56,2021-03-28
56218.44,1719.65,2021-03-28
56162.06,1718.7,2021-03-28
56180.71,1719.53,2021-03-28
56269.49,1721.77,2021-03-28
56175.11,1718.09,2021-03-28
56203.65,1717.62,2021-03-28
56120.21,1715.73,2021-03-28
56119.13,1716.49,2021-03-28
56080.75,1715.51,2021-03-28
56080.38,1715.11,2021-03-28
56066.97,1714.58,2021-03-28
56034.59,1713.4,2021-03-28
55915.24,1710.91,2021-03-28
55963.15,1713.3,2021-03-28
55920.19,1712.81,2021-03-28
55935.61,1712.92,2021-03-28
56016.05,1714.84,2021-03-28
56030.88,1715.9,2021-03-28
55950.01,1714.08,2021-03-28
55986.59,1714.93,2021-03-28
55949.86,1714.15,2021-03-28
56005.55,1715.12,2021-03-28
56057.75,1715.97,2021-03-28
56239.82,1718.48,2021-03-28
56164.0,1717.18,2021-03-28
56216.01,1718.15,2021-03-28
56159.55,1717.04,2021-03-28
56200.66,1718.06,2021-03-28
56230.78,1716.84,2021-03-28
56172.47,1716.62,2021-03-28
56149.01,1715.02,2021-03-28
56097.19,1713.67,2021-03-28
56017.77,1711.87,2021-03-28
56077.05,1713.23,2021-03-28
56143.48,1715.1,2021-03-28
56172.33,1715.58,2021-03-28
56100.01,1714.19,2021-03-28
56224.0,1717.09,2021-03-28
56222.38,1717.0,2021-03-28
56296.57,1718.71,2021-03-28
56481.7,1724.38,2021-03-28
56370.68,1722.59,2021-03-28
56380.01,1723.13,2021-03-28
56386.98,1723.23,2021-03-28
56331.06,1722.57,2021-03-28
56206.0,1719.45,2021-03-28
56305.13,1720.99,2021-03-28
56275.0,1718.56,2021-03-28
56249.72,1717.95,2021-03-28
56271.58,1718.08,2021-03-28
56202.15,1714.64,2021-03-28
56114.95,1713.37,2021-03-28
56080.01,1712.97,2021-03-28
55888.0,1706.74,2021-03-28
55899.79,1708.39,2021-03-28
55972.72,1710.93,2021-03-28
55880.2,1708.66,2021-03-28
55809.41,1705.95,2021-03-28
55943.78,1708.65,2021-03-28
55932.43,1708.59,2021-03-28
55969.23,1708.98,2021-03-28
56142.84,1712.44,2021-03-28
56091.48,1711.33,2021-03-28
56085.93,1710.92,2021-03-28
55947.83,1705.71,2021-03-28
55979.97,1707.33,2021-03-28
56037.47,1707.85,2021-03-28
55961.67,1705.65,2021-03-28
55974.93,1706.12,2021-03-28
55994.23,1706.9,2021-03-28
55900.0,1704.79,2021-03-28
55875.97,1702.12,2021-03-28
55913.34,1704.2,2021-03-28
55859.99,1701.0,2021-03-28
55801.75,1702.36,2021-03-28
55787.03,1703.23,2021-03-28
55955.78,1704.14,2021-03-28
55836.28,1701.24,2021-03-28
55670.61,1689.89,2021-03-28
55582.0,1688.58,2021-03-28
55410.5,1686.1,2021-03-28
55464.03,1688.99,2021-03-28
55531.51,1691.36,2021-03-28
55376.01,1688.01,2021-03-28
55491.89,1689.58,2021-03-28
55591.18,1693.5,2021-03-28
55612.28,1694.47,2021-03-28
55525.24,1691.34,2021-03-28
55713.18,1695.14,2021-03-28
55675.44,1694.66,2021-03-28
55624.22,1691.77,2021-03-28
55786.38,1694.3,2021-03-28
55744.0,1693.01,2021-03-28
55719.69,1694.39,2021-03-28
55837.69,1697.79,2021-03-28
55780.01,1695.7,2021-03-28
55805.9,1696.26,2021-03-28
55828.43,1696.32,2021-03-28
55683.23,1693.08,2021-03-28
55750.0,1694.49,2021-03-28
55525.99,1688.74,2021-03-28
55686.28,1695.99,2021-03-28
55706.81,1694.94,2021-03-28
55664.62,1693.62,2021-03-28
55660.19,1694.04,2021-03-28
55584.45,1690.87,2021-03-28
55816.28,1699.0,2021-03-28
55712.21,1698.28,2021-03-28
55642.27,1695.25,2021-03-28
55726.92,1699.71,2021-03-28
55757.03,1700.79,2021-03-28
55800.0,1700.24,2021-03-28
55724.51,1698.17,2021-03-28
55730.26,1696.83,2021-03-28
55696.51,1697.35,2021-03-28
55798.96,1700.91,2021-03-28
56250.0,1709.8,2021-03-28
56212.81,1708.18,2021-03-28
56129.67,1704.61,2021-03-28
56168.65,1706.29,2021-03-28
56162.08,1704.52,2021-03-28
56277.01,1705.22,2021-03-28
56261.49,1707.17,2021-03-28
56354.35,1709.0,2021-03-28
56302.89,1708.68,2021-03-28
56176.55,1704.03,2021-03-28
56107.23,1702.55,2021-03-28
56153.44,1703.39,2021-03-28
56191.51,1705.2,2021-03-28
56260.67,1707.61,2021-03-28
56351.98,1710.3,2021-03-28
56331.02,1707.87,2021-03-28
56263.54,1705.57,2021-03-28
56195.49,1704.24,2021-03-28
56225.25,1703.06,2021-03-28
56275.59,1704.56,2021-03-28
56173.58,1703.28,2021-03-28
56122.93,1702.52,2021-03-28
56165.78,1704.92,2021-03-28
56179.14,1706.78,2021-03-28
56018.86,1703.52,2021-03-28
56002.75,1703.34,2021-03-28
56030.2,1704.51,2021-03-28
55886.62,1700.81,2021-03-28
55947.61,1702.88,2021-03-28
55984.43,1703.4,2021-03-28
55984.35,1705.27,2021-03-28
55967.73,1702.54,2021-03-28
55904.16,1700.18,2021-03-28
55836.04,1697.5,2021-03-28
55749.32,1693.55,2021-03-28
55757.88,1695.29,2021-03-28
55580.32,1688.35,2021-03-28
55602.42,1688.83,2021-03-28
55637.86,1689.76,2021-03-28
55598.65,1687.15,2021-03-28
55639.99,1687.98,2021-03-28
55431.65,1681.36,2021-03-28
55283.99,1675.3,2021-03-28
55192.08,1673.67,2021-03-28
55098.94,1673.54,2021-03-28
55112.41,1673.74,2021-03-28
54857.05,1667.01,2021-03-28
55019.55,1671.42,2021-03-28
54916.28,1669.07,2021-03-28
54906.84,1667.34,2021-03-28
55023.43,1669.95,2021-03-28
55068.44,1671.18,2021-03-28
55168.56,1672.8,2021-03-28
55309.88,1675.54,2021-03-28
55295.26,1677.59,2021-03-28
55208.69,1675.03,2021-03-28
54953.51,1667.54,2021-03-28
54966.92,1669.32,2021-03-28
54887.09,1666.88,2021-03-28
55107.88,1675.02,2021-03-28
54994.49,1670.64,2021-03-28
55189.79,1676.52,2021-03-28
55058.57,1672.5,2021-03-28
55000.79,1670.99,2021-03-28
55055.58,1672.96,2021-03-28
54986.01,1670.49,2021-03-28
55032.27,1672.4,2021-03-28
54860.0,1667.49,2021-03-28
54998.44,1671.87,2021-03-28
54952.71,1667.01,2021-03-28
54864.52,1665.79,2021-03-28
55007.0,1674.3,2021-03-28
54998.54,1671.9,2021-03-28
55014.89,1672.36,2021-03-28
54964.22,1669.18,2021-03-28
55036.86,1672.22,2021-03-28
55053.65,1670.16,2021-03-28
55124.82,1675.83,2021-03-28
55274.32,1678.77,2021-03-28
55140.01,1674.34,2021-03-28
55016.81,1672.15,2021-03-28
55170.07,1673.68,2021-03-28
55346.75,1676.52,2021-03-28
55260.0,1673.65,2021-03-28
55407.17,1678.64,2021-03-28
55510.77,1681.32,2021-03-28
55391.76,1677.52,2021-03-28
55409.01,1677.64,2021-03-28
55316.23,1676.12,2021-03-28
55506.25,1681.04,2021-03-28
55437.31,1679.26,2021-03-28
55600.01,1683.82,2021-03-28
55684.28,1684.99,2021-03-28
55524.66,1682.45,2021-03-28
55656.92,1684.29,2021-03-28
55595.85,1682.35,2021-03-28
55641.73,1682.4,2021-03-28
55743.01,1684.31,2021-03-28
55729.87,1686.89,2021-03-28
55673.49,1685.01,2021-03-28
55689.05,1685.24,2021-03-28
55737.71,1686.96,2021-03-28
55782.5,1686.55,2021-03-28
55777.63,1687.01,2021-03-28
55755.72,1684.89,2021-03-29
55689.62,1685.43,2021-03-29
55832.1,1689.02,2021-03-29
55756.14,1685.77,2021-03-29
55850.97,1691.51,2021-03-29
55818.05,1690.1,2021-03-29
55849.98,1692.5,2021-03-29
55796.09,1690.05,2021-03-29
55659.17,1688.48,2021-03-29
55487.27,1685.53,2021-03-29
55347.79,1684.23,2021-03-29
55409.67,1684.62,2021-03-29
55425.46,1685.87,2021-03-29
55239.91,1682.76,2021-03-29
55133.1,1681.16,2021-03-29
55156.67,1682.0,2021-03-29
55124.02,1682.22,2021-03-29
55189.25,1684.59,2021-03-29
55150.0,1684.03,2021-03-29
55032.74,1681.16,2021-03-29
55090.09,1680.89,2021-03-29
55150.01,1682.25,2021-03-29
55199.6,1684.18,2021-03-29
55241.28,1684.51,2021-03-29
55335.96,1688.07,2021-03-29
55189.64,1683.55,2021-03-29
55275.26,1684.64,2021-03-29
55354.83,1687.97,2021-03-29
55398.96,1690.76,2021-03-29
55480.58,1695.71,2021-03-29
55491.58,1696.9,2021-03-29
55405.39,1694.79,2021-03-29
55401.83,1695.04,2021-03-29
55396.15,1695.89,2021-03-29
55331.08,1695.17,2021-03-29
55349.99,1694.89,2021-03-29
55397.43,1696.1,2021-03-29
55406.61,1695.81,2021-03-29
55417.82,1696.2,2021-03-29
55367.69,1694.85,2021-03-29
55480.33,1695.86,2021-03-29
55513.11,1695.83,2021-03-29
55528.82,1698.31,2021-03-29
55478.55,1698.32,2021-03-29
55500.0,1700.93,2021-03-29
55411.84,1696.44,2021-03-29
55391.29,1695.99,2021-03-29
55371.6,1696.12,2021-03-29
55466.34,1700.13,2021-03-29
55263.18,1695.76,2021-03-29
55265.53,1698.19,2021-03-29
55252.7,1699.58,2021-03-29
55201.42,1696.94,2021-03-29
55177.86,1695.29,2021-03-29
55311.29,1696.79,2021-03-29
55373.21,1696.24,2021-03-29
55290.0,1695.61,2021-03-29
55277.73,1695.74,2021-03-29
55279.49,1695.51,2021-03-29
55315.01,1696.83,2021-03-29
55232.94,1695.09,2021-03-29
55115.87,1692.79,2021-03-29
55164.94,1695.3,2021-03-29
55134.26,1694.86,2021-03-29
55146.0,1694.75,2021-03-29
55050.01,1693.01,2021-03-29
55041.06,1688.35,2021-03-29
54999.99,1687.89,2021-03-29
55005.23,1688.36,2021-03-29
55120.91,1691.3,2021-03-29
55182.55,1691.99,2021-03-29
55048.8,1688.72,2021-03-29
55137.29,1692.44,2021-03-29
55133.03,1693.05,2021-03-29
55238.43,1694.16,2021-03-29
55221.4,1692.66,2021-03-29
55220.15,1692.71,2021-03-29
55285.76,1692.01,2021-03-29
55350.7,1694.0,2021-03-29
55330.76,1694.06,2021-03-29
55345.0,1695.6,2021-03-29
55441.23,1697.34,2021-03-29
55386.18,1695.67,2021-03-29
55401.26,1697.12,2021-03-29
55426.66,1697.82,2021-03-29
55692.52,1704.64,2021-03-29
55717.5,1702.95,2021-03-29
56025.35,1706.88,2021-03-29
55990.01,1706.33,2021-03-29
55934.39,1705.42,2021-03-29
55960.81,1705.52,2021-03-29
56120.56,1707.43,2021-03-29
56080.56,1707.09,2021-03-29
55994.29,1705.42,2021-03-29
56065.55,1706.76,2021-03-29
55911.99,1704.24,2021-03-29
56060.0,1708.4,2021-03-29
56138.91,1708.45,2021-03-29
56178.74,1709.84,2021-03-29
56230.01,1709.01,2021-03-29
56180.51,1712.46,2021-03-29
56249.38,1712.07,2021-03-29
56261.62,1712.96,2021-03-29
56237.48,1712.03,2021-03-29
56204.04,1711.05,2021-03-29
56955.68,1725.87,2021-03-29
56989.97,1733.04,2021-03-29
57126.15,1735.1,2021-03-29
57235.22,1740.69,2021-03-29
57080.07,1739.86,2021-03-29
57066.1,1744.35,2021-03-29
57030.15,1742.03,2021-03-29
57221.86,1743.76,2021-03-29
57297.86,1749.35,2021-03-29
57240.77,1744.78,2021-03-29
57646.49,1752.04,2021-03-29
57699.99,1753.53,2021-03-29
58028.19,1760.52,2021-03-29
57986.94,1759.01,2021-03-29
57922.2,1758.01,2021-03-29
57801.83,1758.26,2021-03-29
58056.59,1762.77,2021-03-29
58154.37,1767.11,2021-03-29
58079.99,1764.38,2021-03-29
58147.1,1763.76,2021-03-29
58040.29,1761.92,2021-03-29
57868.54,1757.43,2021-03-29
57908.18,1759.48,2021-03-29
58037.45,1762.39,2021-03-29
57932.14,1764.37,2021-03-29
57914.7,1766.36,2021-03-29
58024.51,1770.99,2021-03-29
57887.41,1766.82,2021-03-29
57867.64,1764.5,2021-03-29
57870.93,1767.67,2021-03-29
57769.99,1761.18,2021-03-29
57673.35,1762.34,2021-03-29
57742.55,1765.27,2021-03-29
57915.28,1771.86,2021-03-29
57760.0,1767.01,2021-03-29
57868.68,1768.55,2021-03-29
57789.16,1766.57,2021-03-29
57815.18,1764.4,2021-03-29
57854.32,1764.29,2021-03-29
57956.54,1776.33,2021-03-29
58317.06,1783.17,2021-03-29
58171.27,1780.05,2021-03-29
58232.37,1784.67,2021-03-29
58106.11,1781.92,2021-03-29
58044.12,1781.96,2021-03-29
57982.02,1778.18,2021-03-29
58119.99,1780.7,2021-03-29
58163.88,1779.99,2021-03-29
58047.41,1775.12,2021-03-29
58110.0,1776.5,2021-03-29
58035.18,1775.0,2021-03-29
58001.73,1773.0,2021-03-29
57881.0,1771.3,2021-03-29
57877.08,1771.16,2021-03-29
58011.82,1775.35,2021-03-29
57948.45,1776.6,2021-03-29
58050.5,1782.95,2021-03-29
57989.3,1780.79,2021-03-29
58155.06,1786.82,2021-03-29
58095.9,1781.56,2021-03-29
58022.12,1781.01,2021-03-29
57949.66,1781.77,2021-03-29
57960.17,1781.61,2021-03-29
58082.62,1785.42,2021-03-29
57838.0,1777.16,2021-03-29
58075.79,1781.37,2021-03-29
58014.92,1778.91,2021-03-29
57990.01,1777.24,2021-03-29
58019.31,1777.04,2021-03-29
58116.24,1781.86,2021-03-29
58150.0,1784.05,2021-03-29
58084.43,1782.12,2021-03-29
58111.57,1782.38,2021-03-29
58109.17,1780.21,2021-03-29
58130.06,1781.99,2021-03-29
58104.13,1783.8,2021-03-29
58087.77,1781.14,2021-03-29
57769.99,1773.62,2021-03-29
57628.46,1768.55,2021-03-29
57280.0,1762.97,2021-03-29
57486.54,1766.99,2021-03-29
57660.01,1774.4,2021-03-29
57673.38,1772.71,2021-03-29
57600.01,1770.09,2021-03-29
57771.39,1777.22,2021-03-29
57789.13,1778.07,2021-03-29
57719.74,1787.86,2021-03-29
57519.91,1790.82,2021-03-29
57433.93,1787.55,2021-03-29
57624.27,1789.91,2021-03-29
57257.3,1780.75,2021-03-29
57428.0,1785.21,2021-03-29
57480.07,1784.52,2021-03-29
57621.0,1794.39,2021-03-29
57720.6,1798.14,2021-03-29
57816.08,1805.26,2021-03-29
57751.46,1803.71,2021-03-29
57708.58,1803.54,2021-03-29
57624.77,1806.43,2021-03-29
57616.31,1811.26,2021-03-29
57851.78,1824.48,2021-03-29
58236.02,1830.85,2021-03-29
58017.66,1831.64,2021-03-29
57946.44,1827.3,2021-03-29
57953.62,1834.02,2021-03-29
58054.49,1838.31,2021-03-29
57862.06,1830.22,2021-03-29
57850.01,1829.64,2021-03-29
57939.42,1833.37,2021-03-29
57872.33,1831.37,2021-03-29
57924.69,1834.45,2021-03-29
57823.55,1829.73,2021-03-29
57751.99,1828.33,2021-03-29
57742.52,1821.96,2021-03-29
57789.53,1820.88,2021-03-29
57889.04,1821.91,2021-03-29
57843.0,1826.14,2021-03-29
57782.0,1825.18,2021-03-29
57830.85,1828.83,2021-03-29
57772.55,1828.0,2021-03-29
57751.8,1828.0,2021-03-29
57832.34,1830.0,2021-03-29
57819.99,1827.5,2021-03-29
57792.92,1830.08,2021-03-29
57747.31,1827.4,2021-03-29
57687.14,1825.78,2021-03-29
57766.0,1827.7,2021-03-29
57649.98,1822.46,2021-03-29
57721.79,1825.24,2021-03-29
57656.64,1822.0,2021-03-29
57756.52,1822.89,2021-03-29
57585.67,1815.66,2021-03-29
57589.46,1812.99,2021-03-29
57655.85,1816.78,2021-03-29
57676.42,1816.08,2021-03-29
57549.81,1814.97,2021-03-29
57571.16,1813.89,2021-03-29
57452.03,1807.91,2021-03-29
57487.22,1809.14,2021-03-29
57525.49,1811.8,2021-03-29
57440.34,1809.0,2021-03-29
57478.62,1813.09,2021-03-29
57494.1,1813.31,2021-03-29
57421.23,1813.3,2021-03-29
57311.28,1808.65,2021-03-29
57235.93,1808.74,2021-03-29
57277.13,1808.14,2021-03-29
57382.4,1813.46,2021-03-29
57478.57,1816.09,2021-03-29
57375.46,1814.55,2021-03-29
57279.52,1810.77,2021-03-29
57216.97,1808.05,2021-03-29
57420.0,1811.57,2021-03-29
57400.0,1807.11,2021-03-29
57453.22,1810.18,2021-03-29
57580.58,1811.92,2021-03-29
57618.74,1814.36,2021-03-29
57500.0,1808.25,2021-03-29
57547.6,1808.85,2021-03-29
57688.93,1813.28,2021-03-29
57713.22,1811.8,2021-03-29
57898.57,1816.46,2021-03-29
57758.68,1811.59,2021-03-29
57755.86,1813.14,2021-03-29
57741.43,1812.24,2021-03-29
57879.11,1813.85,2021-03-29
57691.9,1810.83,2021-03-29
57611.0,1809.58,2021-03-29
57718.28,1815.61,2021-03-29
57646.03,1811.36,2021-03-29
57747.01,1813.77,2021-03-29
57674.0,1810.96,2021-03-29
57643.21,1810.29,2021-03-29
57644.5,1808.91,2021-03-29
57667.22,1807.18,2021-03-29
57586.11,1804.44,2021-03-29
57539.99,1802.98,2021-03-29
57363.66,1802.02,2021-03-29
57496.42,1806.55,2021-03-29
57621.36,1814.06,2021-03-29
57732.12,1822.55,2021-03-29
57673.58,1818.92,2021-03-29
57635.47,1816.74,2021-03-29
57629.03,1827.66,2021-03-30
57476.35,1816.38,2021-03-30
57459.25,1813.97,2021-03-30
57516.71,1812.71,2021-03-30
57686.24,1817.58,2021-03-30
57667.37,1814.26,2021-03-30
57610.94,1813.78,2021-03-30
57673.13,1814.56,2021-03-30
57756.98,1815.3,2021-03-30
57592.99,1812.99,2021-03-30
57550.0,1810.5,2021-03-30
57520.41,1810.14,2021-03-30
57482.87,1809.96,2021-03-30
57504.11,1808.26,2021-03-30
57589.97,1811.54,2021-03-30
57409.98,1807.53,2021-03-30
57416.18,1808.06,2021-03-30
57380.96,1806.36,2021-03-30
57381.92,1805.49,2021-03-30
57389.95,1804.34,2021-03-30
57303.04,1801.93,2021-03-30
57411.05,1808.27,2021-03-30
57400.74,1805.96,2021-03-30
57439.67,1807.5,2021-03-30
57237.57,1798.4,2021-03-30
57236.88,1797.0,2021-03-30
57268.84,1798.29,2021-03-30
57297.59,1796.81,2021-03-30
57290.0,1795.3,2021-03-30
57350.0,1796.35,2021-03-30
57277.9,1792.11,2021-03-30
57366.75,1791.78,2021-03-30
57439.15,1795.58,2021-03-30
57267.01,1791.43,2021-03-30
57269.8,1789.01,2021-03-30
57322.02,1793.87,2021-03-30
57267.45,1793.48,2021-03-30
57366.36,1799.02,2021-03-30
57305.66,1801.7,2021-03-30
57249.99,1795.79,2021-03-30
57306.68,1798.21,2021-03-30
57241.22,1798.15,2021-03-30
57281.06,1798.71,2021-03-30
57188.75,1798.27,2021-03-30
57276.0,1799.57,2021-03-30
57208.48,1799.08,2021-03-30
57148.8,1796.02,2021-03-30
57181.33,1797.25,2021-03-30
57120.0,1790.59,2021-03-30
57259.67,1797.53,2021-03-30
57184.72,1794.24,2021-03-30
57249.98,1794.75,2021-03-30
57243.02,1795.02,2021-03-30
57447.11,1801.36,2021-03-30
57379.3,1797.65,2021-03-30
57638.35,1803.65,2021-03-30
57599.8,1803.05,2021-03-30
57832.75,1813.38,2021-03-30
57712.28,1806.8,2021-03-30
57567.01,1803.94,2021-03-30
57612.94,1804.17,2021-03-30
57511.21,1801.09,2021-03-30
57428.09,1798.5,2021-03-30
57411.63,1799.51,2021-03-30
57400.01,1800.55,2021-03-30
57469.06,1802.7,2021-03-30
57506.6,1804.15,2021-03-30
57639.9,1808.04,2021-03-30
57612.17,1806.21,2021-03-30
57541.36,1804.2,2021-03-30
57542.13,1803.89,2021-03-30
57670.13,1808.37,2021-03-30
57575.01,1805.62,2021-03-30
57596.17,1806.76,2021-03-30
57633.68,1808.79,2021-03-30
57684.0,1811.91,2021-03-30
57716.94,1812.38,2021-03-30
57783.06,1813.25,2021-03-30
57730.04,1812.1,2021-03-30
57705.88,1811.59,2021-03-30
57810.78,1814.04,2021-03-30
58153.46,1820.55,2021-03-30
58159.99,1817.52,2021-03-30
58056.0,1816.51,2021-03-30
58020.99,1814.63,2021-03-30
58068.0,1818.0,2021-03-30
58017.05,1815.75,2021-03-30
58057.27,1817.13,2021-03-30
58170.01,1820.0,2021-03-30
58130.43,1819.63,2021-03-30
58112.1,1818.64,2021-03-30
58134.4,1819.66,2021-03-30
58157.86,1821.07,2021-03-30
58060.99,1816.58,2021-03-30
58080.0,1816.83,2021-03-30
58116.17,1818.01,2021-03-30
58174.05,1819.87,2021-03-30
58014.44,1813.34,2021-03-30
58075.08,1815.17,2021-03-30
57933.09,1811.45,2021-03-30
57836.59,1809.32,2021-03-30
57908.12,1810.36,2021-03-30
57889.99,1811.26,2021-03-30
57884.16,1812.74,2021-03-30
57929.89,1814.89,2021-03-30
58026.97,1817.19,2021-03-30
57898.46,1813.26,2021-03-30
57940.0,1814.31,2021-03-30
57911.46,1812.4,2021-03-30
58093.82,1818.45,2021-03-30
57999.25,1816.55,2021-03-30
58027.82,1818.66,2021-03-30
57905.73,1814.36,2021-03-30
58049.34,1817.58,2021-03-30
58384.7,1822.19,2021-03-30
58560.62,1825.02,2021-03-30
58762.01,1830.36,2021-03-30
58745.35,1828.97,2021-03-30
58879.94,1832.8,2021-03-30
58873.91,1834.29,2021-03-30
59170.36,1843.0,2021-03-30
59070.0,1839.45,2021-03-30
59125.48,1841.0,2021-03-30
59224.15,1839.89,2021-03-30
59181.72,1838.13,2021-03-30
59107.03,1837.96,2021-03-30
59025.06,1835.36,2021-03-30
58975.0,1834.33,2021-03-30
58708.35,1825.2,2021-03-30
58876.99,1830.11,2021-03-30
58886.47,1833.0,2021-03-30
58842.87,1836.22,2021-03-30
59070.74,1838.83,2021-03-30
59113.92,1841.8,2021-03-30
59027.94,1839.23,2021-03-30
58960.0,1839.83,2021-03-30
58946.17,1836.87,2021-03-30
58988.12,1839.73,2021-03-30
58981.06,1837.63,2021-03-30
58960.39,1841.72,2021-03-30
59024.1,1844.71,2021-03-30
59030.01,1842.66,2021-03-30
59199.99,1847.87,2021-03-30
59240.34,1848.79,2021-03-30
59257.95,1845.71,2021-03-30
59240.0,1844.82,2021-03-30
59196.5,1843.78,2021-03-30
59063.56,1839.64,2021-03-30
59091.04,1841.97,2021-03-30
59059.3,1838.77,2021-03-30
59186.29,1842.03,2021-03-30
59092.64,1838.55,2021-03-30
59200.0,1841.01,2021-03-30
59141.59,1840.48,2021-03-30
59195.0,1840.5,2021-03-30
59112.81,1839.65,2021-03-30
59141.89,1842.31,2021-03-30
58955.53,1836.6,2021-03-30
58902.11,1832.4,2021-03-30
59010.35,1837.04,2021-03-30
59081.89,1839.46,2021-03-30
59095.74,1841.28,2021-03-30
58939.98,1835.2,2021-03-30
59010.14,1837.18,2021-03-30
58981.85,1837.63,2021-03-30
58897.99,1833.06,2021-03-30
58860.01,1832.03,2021-03-30
58890.01,1832.76,2021-03-30
58794.65,1830.44,2021-03-30
58679.71,1828.05,2021-03-30
58796.3,1830.2,2021-03-30
58789.0,1831.37,2021-03-30
58784.27,1831.14,2021-03-30
58894.14,1834.01,2021-03-30
58878.46,1835.73,2021-03-30
58808.26,1835.68,2021-03-30
58949.87,1840.93,2021-03-30
58880.0,1836.92,2021-03-30
58868.31,1836.92,2021-03-30
58865.9,1836.94,2021-03-30
58801.03,1837.18,2021-03-30
58839.37,1840.0,2021-03-30
